knot,mode_id,family,m,phase,polarization,roughness_lambda_per_R2,retained_norm_fraction,omega_rad_s,gap_eV,status
torus_2.9_final,kelvin_m08_N_cos,kelvin,8,cos,N,18.1237371751644,0.7959806586288163,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m08_B_cos,kelvin,8,cos,B,18.70050234146892,0.7939447121749377,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m08_N_sin,kelvin,8,sin,N,30.569759238854402,0.6499391950073597,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m08_B_sin,kelvin,8,sin,B,31.156666185584733,0.6462658968484085,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m09_N_cos,kelvin,9,cos,N,16.388538031846707,0.9998868828566289,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m09_B_cos,kelvin,9,cos,B,16.479292876686284,0.9998171921753533,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m09_N_sin,kelvin,9,sin,N,16.078457027467206,0.9998131398936724,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m09_B_sin,kelvin,9,sin,B,16.256176146192985,0.9998590295236581,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m10_N_cos,kelvin,10,cos,N,18.61754987724804,0.9956272907703524,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m10_B_cos,kelvin,10,cos,B,18.71055112154315,0.9949255754903351,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m10_N_sin,kelvin,10,sin,N,18.56654487265808,0.9962160335302018,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m10_B_sin,kelvin,10,sin,B,18.725786869524356,0.9958422887605703,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m11_N_cos,kelvin,11,cos,N,21.22966129822924,0.9999226803738974,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m11_B_cos,kelvin,11,cos,B,21.403688241693366,0.9998581709746599,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m11_N_sin,kelvin,11,sin,N,21.267458990273173,0.9998450968858216,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m11_B_sin,kelvin,11,sin,B,21.36426033185518,0.999907195042852,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m12_N_cos,kelvin,12,cos,N,24.138254677318812,0.9999522208896502,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m12_B_cos,kelvin,12,cos,B,24.41987679267382,0.9948882761007284,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m12_N_sin,kelvin,12,sin,N,24.116247816175743,0.9954176704677113,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m12_B_sin,kelvin,12,sin,B,24.15138271883003,0.9999736390071953,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m13_N_cos,kelvin,13,cos,N,37.55368928117937,0.7991613335039043,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m13_B_cos,kelvin,13,cos,B,38.1576870955083,0.7923891311369525,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m13_N_sin,kelvin,13,sin,N,68.03315181830924,0.6498986064840788,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m13_B_sin,kelvin,13,sin,B,68.28043440320597,0.6466879375746895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m14_N_cos,kelvin,14,cos,N,30.63495949419708,0.9994174155843545,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m14_B_cos,kelvin,14,cos,B,30.792998266381954,0.9991646004642367,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m14_N_sin,kelvin,14,sin,N,30.688206487781983,0.9988648802882537,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m14_B_sin,kelvin,14,sin,B,30.79218001333175,0.9989533514472051,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m15_N_cos,kelvin,15,cos,N,35.24864846703016,0.9999394767732628,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m15_B_cos,kelvin,15,cos,B,48.96018495631309,0.8080758147218983,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m15_N_sin,kelvin,15,sin,N,78.97722863764521,0.7001877967245529,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m15_B_sin,kelvin,15,sin,B,35.351847389595264,0.9999921688978124,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m16_N_cos,kelvin,16,cos,N,38.18780579499149,0.9998995312921211,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m16_B_cos,kelvin,16,cos,B,38.30802075636919,0.999963025286938,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m16_N_sin,kelvin,16,sin,N,38.182803780522555,0.9999086857400344,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.9_final,kelvin_m16_B_sin,kelvin,16,sin,B,38.32093534625013,0.9999484536645127,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m01_N_cos,kelvin,1,cos,N,1.052803488677134,0.9574853136848663,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m01_B_cos,kelvin,1,cos,B,6.241085323581892,0.9976203229834387,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m01_N_sin,kelvin,1,sin,N,0.8614016642290251,0.9530586802474355,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m01_B_sin,kelvin,1,sin,B,6.530412206536706,0.9979916079395634,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m02_N_cos,kelvin,2,cos,N,1.8091426237327817,0.9281046622833509,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m02_B_cos,kelvin,2,cos,B,6.735093674772936,0.9863671542391057,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m02_N_sin,kelvin,2,sin,N,1.8136120844557335,0.9266438079924172,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m02_B_sin,kelvin,2,sin,B,6.744823053704742,0.9843932808621549,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m03_N_cos,kelvin,3,cos,N,1.353546041079019,0.9916407048003666,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m03_B_cos,kelvin,3,cos,B,8.449939745824432,0.9857604187167677,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m03_N_sin,kelvin,3,sin,N,1.5463153458791334,0.9929683824036013,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m03_B_sin,kelvin,3,sin,B,6.834587612876591,0.9831992546714767,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m04_N_cos,kelvin,4,cos,N,8.825492334969567,0.23861768565803904,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m04_B_cos,kelvin,4,cos,B,20.33584886417204,0.44612619477462395,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m04_N_sin,kelvin,4,sin,N,9.831275961450352,0.22914343772962978,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m04_B_sin,kelvin,4,sin,B,20.705478370542416,0.4416942782804911,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m05_N_cos,kelvin,5,cos,N,3.432006422359465,0.9805413577513685,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m05_B_cos,kelvin,5,cos,B,7.364314690973159,0.978488266685148,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m05_N_sin,kelvin,5,sin,N,2.238658131367827,0.9974280625105943,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m05_B_sin,kelvin,5,sin,B,7.345942185751564,0.8487553861988221,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m06_N_cos,kelvin,6,cos,N,3.434010229008812,0.9985494450275298,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m06_B_cos,kelvin,6,cos,B,14.538118566811763,0.8340590345848451,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m06_N_sin,kelvin,6,sin,N,4.044689881060524,0.8896471089331524,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m06_B_sin,kelvin,6,sin,B,3.206452698015523,0.9979858951128976,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m07_N_cos,kelvin,7,cos,N,4.348605329585292,0.994968794042462,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m07_B_cos,kelvin,7,cos,B,10.38470621016791,0.8950756367181217,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m07_N_sin,kelvin,7,sin,N,4.061769027448134,0.9909133817937724,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m07_B_sin,kelvin,7,sin,B,10.974713609161109,0.8903082055103857,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m08_N_cos,kelvin,8,cos,N,8.61702025379262,0.8445441080817632,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m08_B_cos,kelvin,8,cos,B,10.320597248529765,0.9133542459580424,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m08_N_sin,kelvin,8,sin,N,8.94506989462781,0.8179150791474247,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m08_B_sin,kelvin,8,sin,B,11.055365191915575,0.8999726155023519,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m09_N_cos,kelvin,9,cos,N,5.735414983873322,0.999131996923662,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m09_B_cos,kelvin,9,cos,B,12.982508162376487,0.9885451696007217,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m09_N_sin,kelvin,9,sin,N,5.946959115589258,0.9987170069058892,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m09_B_sin,kelvin,9,sin,B,11.365107721101236,0.9870819613217279,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m10_N_cos,kelvin,10,cos,N,15.313756668705718,0.7052485569412393,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m10_B_cos,kelvin,10,cos,B,15.49010042886471,0.8489453075531628,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m10_N_sin,kelvin,10,sin,N,18.53414535384546,0.6404859536389685,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m10_B_sin,kelvin,10,sin,B,21.495808915841288,0.7440766177055244,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m11_N_cos,kelvin,11,cos,N,8.619873251700525,0.9910986670157855,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m11_B_cos,kelvin,11,cos,B,13.397922454559183,0.9705761232552732,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m11_N_sin,kelvin,11,sin,N,8.249544044719963,0.9946667774177762,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m11_B_sin,kelvin,11,sin,B,13.478155557282227,0.9575970473839184,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m12_N_cos,kelvin,12,cos,N,10.087009159216441,0.998680935930538,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m12_B_cos,kelvin,12,cos,B,21.21112324004039,0.9995412246302815,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m12_N_sin,kelvin,12,sin,N,9.30182013947876,0.999508627708248,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m12_B_sin,kelvin,12,sin,B,10.46926513580183,0.9743192538990302,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m13_N_cos,kelvin,13,cos,N,11.532353221997537,0.9914702158748947,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m13_B_cos,kelvin,13,cos,B,17.505208172862403,0.9952625299225921,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m13_N_sin,kelvin,13,sin,N,11.304023818892999,0.9892579539040179,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m13_B_sin,kelvin,13,sin,B,17.698360349667983,0.9970325514672346,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m14_N_cos,kelvin,14,cos,N,15.086014315218831,0.9490828013774044,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m14_B_cos,kelvin,14,cos,B,18.939233904206617,0.9917793207674064,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m14_N_sin,kelvin,14,sin,N,14.974348459577763,0.9532805092105093,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m14_B_sin,kelvin,14,sin,B,18.907472695873498,0.9895477821108756,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m15_N_cos,kelvin,15,cos,N,14.70022932634014,0.9985946608889975,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m15_B_cos,kelvin,15,cos,B,20.849309096351778,0.9945887262277846,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m15_N_sin,kelvin,15,sin,N,14.849198958141116,0.9991955632862399,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m15_B_sin,kelvin,15,sin,B,19.39503997205654,0.992818850914622,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m16_N_cos,kelvin,16,cos,N,18.394848878806865,0.9590067803831274,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m16_B_cos,kelvin,16,cos,B,24.18108586483774,0.9842592129963351,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m16_N_sin,kelvin,16,sin,N,18.79095195141362,0.9538917456982346,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.3_final,kelvin_m16_B_sin,kelvin,16,sin,B,24.220110373528936,0.983016098382673,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m01_N_cos,kelvin,1,cos,N,5.8247207210278225,0.8317347960679526,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m01_B_cos,kelvin,1,cos,B,12.189157449063888,0.9743839723152737,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m01_N_sin,kelvin,1,sin,N,2.9972766826388155,0.9760789166161917,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.792541794743063,0.8950733560823467,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m02_N_cos,kelvin,2,cos,N,5.5955991713294715,0.5985671167140129,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m02_B_cos,kelvin,2,cos,B,13.436750237606955,0.7416902883646865,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m02_N_sin,kelvin,2,sin,N,4.299407784593822,0.77022905442854,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m02_B_sin,kelvin,2,sin,B,15.547275310181718,0.31631954910901344,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.767153458577383,0.9565463478920956,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m03_B_cos,kelvin,3,cos,B,10.658934245122381,0.9682409959685964,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.746690801448786,0.9564669385061593,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m03_B_sin,kelvin,3,sin,B,8.951908839218808,0.963401349576565,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m04_N_cos,kelvin,4,cos,N,4.376766684114272,0.95578152157816,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m04_B_cos,kelvin,4,cos,B,10.495074915128978,0.9452055998132792,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.263784960562041,0.8998320309837995,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m04_B_sin,kelvin,4,sin,B,7.974250041032907,0.9687747102274449,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m05_N_cos,kelvin,5,cos,N,6.497237489942482,0.913974611555501,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m05_B_cos,kelvin,5,cos,B,15.130052150457828,0.8554473845154916,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m05_N_sin,kelvin,5,sin,N,4.890934867826212,0.8739616334178458,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m05_B_sin,kelvin,5,sin,B,8.518342681012147,0.910490752619895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m06_N_cos,kelvin,6,cos,N,5.66489180642949,0.7932442445211773,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.942949281293943,0.7507624796473898,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m06_N_sin,kelvin,6,sin,N,11.498528622112032,0.5866573031217618,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m06_B_sin,kelvin,6,sin,B,13.581958123116427,0.6040617637910418,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m07_N_cos,kelvin,7,cos,N,8.669463941251996,0.8801780720943037,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m07_B_cos,kelvin,7,cos,B,13.72363604556339,0.8477171526577579,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m07_N_sin,kelvin,7,sin,N,6.2205840317350765,0.8778975083947678,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m07_B_sin,kelvin,7,sin,B,10.00756552447989,0.8322098712128351,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m08_N_cos,kelvin,8,cos,N,7.7435796571977065,0.8040255682704488,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m08_B_cos,kelvin,8,cos,B,19.68113252955257,0.8934831897239378,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m08_N_sin,kelvin,8,sin,N,8.509849403871899,0.7496981136125348,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m08_B_sin,kelvin,8,sin,B,11.256519970418486,0.8093703268598664,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m09_N_cos,kelvin,9,cos,N,7.344736703765678,0.9830486766810776,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m09_B_cos,kelvin,9,cos,B,13.88077788627499,0.9786477448057306,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m09_N_sin,kelvin,9,sin,N,6.846017309255306,0.9894976691908386,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m09_B_sin,kelvin,9,sin,B,11.735735684271507,0.9695981219354951,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m10_N_cos,kelvin,10,cos,N,11.00237138384005,0.8793132034714963,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m10_B_cos,kelvin,10,cos,B,13.72714672551446,0.9136799958865646,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m10_N_sin,kelvin,10,sin,N,10.041435153763539,0.8686370515998417,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m10_B_sin,kelvin,10,sin,B,14.672288722799959,0.8925033733306498,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m11_N_cos,kelvin,11,cos,N,11.184404705603722,0.943280409470043,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m11_B_cos,kelvin,11,cos,B,16.87918608259652,0.9308718132058705,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m11_N_sin,kelvin,11,sin,N,11.282667998353615,0.9313497593544731,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m11_B_sin,kelvin,11,sin,B,15.322606733556507,0.8386204838751855,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m12_N_cos,kelvin,12,cos,N,11.984435604600916,0.9783729862071399,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m12_B_cos,kelvin,12,cos,B,19.444894068742244,0.9948006206948272,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m12_N_sin,kelvin,12,sin,N,10.762919011693322,0.9955031461997595,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m12_B_sin,kelvin,12,sin,B,11.485109869863162,0.9857556396295465,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m13_N_cos,kelvin,13,cos,N,15.648784849864883,0.9531065765381469,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m13_B_cos,kelvin,13,cos,B,20.665172062955108,0.9934223891211617,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m13_N_sin,kelvin,13,sin,N,11.767336088448522,0.9865432911719327,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m13_B_sin,kelvin,13,sin,B,15.043482713067963,0.9180999455229186,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m14_N_cos,kelvin,14,cos,N,21.021211678034806,0.870558376824113,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m14_B_cos,kelvin,14,cos,B,26.20160174554185,0.9485726669898236,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m14_N_sin,kelvin,14,sin,N,15.168212736129611,0.9611002233493895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m14_B_sin,kelvin,14,sin,B,15.162101318059,0.9465800136121607,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m15_N_cos,kelvin,15,cos,N,16.34940722568943,0.9884012129260034,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m15_B_cos,kelvin,15,cos,B,21.797543467296094,0.9961323007729871,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m15_N_sin,kelvin,15,sin,N,14.341753674854761,0.9975626438881285,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m15_B_sin,kelvin,15,sin,B,17.94114363249585,0.9690670069720895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m16_N_cos,kelvin,16,cos,N,16.054643249798747,0.9437362947627433,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m16_B_cos,kelvin,16,cos,B,24.066426532182412,0.957441326246964,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m16_N_sin,kelvin,16,sin,N,17.123732092166765,0.945826409493108,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.6_final,kelvin_m16_B_sin,kelvin,16,sin,B,22.47370175739451,0.9386806136164847,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m01_N_cos,kelvin,1,cos,N,16.180400056223398,0.7744319767085783,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m01_B_cos,kelvin,1,cos,B,8.769595186977977,0.9602358458290519,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m01_N_sin,kelvin,1,sin,N,4.228369459427104,0.9663535220429657,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m01_B_sin,kelvin,1,sin,B,3.7018105488572233,0.970754031124805,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m02_N_cos,kelvin,2,cos,N,7.436881281439025,0.9653102557070585,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m02_B_cos,kelvin,2,cos,B,8.775352344030937,0.9092503044191549,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m02_N_sin,kelvin,2,sin,N,5.107256020969463,0.9253408212889231,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_3.9_final,kelvin_m02_B_sin,kelvin,2,sin,B,4.776661314153987,0.9597264613618197,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
