knot,mode_id,family,m,phase,polarization,roughness_lambda_per_R2,retained_norm_fraction,omega_rad_s,gap_eV,status
link_6.3.3_final,kelvin_m03_N_sin,kelvin,3,sin,N,5.354205086341169,0.7845820186679204,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m03_B_sin,kelvin,3,sin,B,15.108595844758083,0.7302678123828389,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m04_N_cos,kelvin,4,cos,N,3.8398713833406823,0.8180170004031081,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m04_B_cos,kelvin,4,cos,B,7.648880011544126,0.5333173277896298,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m04_N_sin,kelvin,4,sin,N,6.233878951200467,0.435533563146377,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m04_B_sin,kelvin,4,sin,B,12.543019565698176,0.6787569330488052,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.6733632494901745,0.8963155004038236,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m05_B_cos,kelvin,5,cos,B,7.298607646636226,0.9046528129103166,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m05_N_sin,kelvin,5,sin,N,4.570596262704974,0.8525327643342563,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m05_B_sin,kelvin,5,sin,B,10.34715748944257,0.9138900545267312,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m06_N_cos,kelvin,6,cos,N,6.914881810382538,0.855675113650817,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m06_B_cos,kelvin,6,cos,B,10.344513354372989,0.8261634017648422,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m06_N_sin,kelvin,6,sin,N,8.829240634900499,0.7278300395635268,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m06_B_sin,kelvin,6,sin,B,11.579108560113113,0.7100177907247859,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m01_N_cos,kelvin,1,cos,N,4.879076040552829,0.8742563251128922,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m01_B_cos,kelvin,1,cos,B,6.338590043784644,0.9251361976322179,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m01_N_sin,kelvin,1,sin,N,2.846693193860208,0.9635394050157382,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m01_B_sin,kelvin,1,sin,B,4.007571973963602,0.5886333751872501,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m02_N_cos,kelvin,2,cos,N,3.763450478791959,0.918343852997582,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m02_B_cos,kelvin,2,cos,B,4.250978656370399,0.8231211411133952,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m02_N_sin,kelvin,2,sin,N,5.070668940245933,0.843358565484748,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m02_B_sin,kelvin,2,sin,B,5.208282872617766,0.7936046554857215,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m03_N_cos,kelvin,3,cos,N,4.337395438816286,0.9010041641360236,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.461212618592721,0.8781073566817309,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.659116076521477,0.8189390919463674,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.77410796306061,0.8274688742211612,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m04_N_cos,kelvin,4,cos,N,6.425366511498311,0.7594387222877715,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m04_B_cos,kelvin,4,cos,B,4.584756152164705,0.7638144963612781,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.875966430921009,0.6150314675256681,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m04_B_sin,kelvin,4,sin,B,11.827241461303238,0.594209511763623,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m05_N_cos,kelvin,5,cos,N,5.940457434301669,0.8781584619792329,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m05_B_cos,kelvin,5,cos,B,6.194668212001629,0.8413000058904739,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m05_N_sin,kelvin,5,sin,N,5.428908304292471,0.8470720945282968,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m05_B_sin,kelvin,5,sin,B,6.558057426481966,0.7471812499514399,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m06_N_cos,kelvin,6,cos,N,7.117772385396159,0.9040043134224358,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.913252128359566,0.908887903003823,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m06_N_sin,kelvin,6,sin,N,6.202341584652453,0.7856556577153017,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.5_final,kelvin_m06_B_sin,kelvin,6,sin,B,3.633239101941575,0.9892340674184275,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m01_N_cos,kelvin,1,cos,N,1.7864530827689566,0.8929959090130679,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m01_B_cos,kelvin,1,cos,B,4.609982744537795,0.9612085773666824,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m01_N_sin,kelvin,1,sin,N,1.6348144531622923,0.905928368530985,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.806400098442657,0.9682802907861904,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m02_N_cos,kelvin,2,cos,N,1.3317872659837695,0.9486620997957023,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m02_B_cos,kelvin,2,cos,B,7.34560569989554,0.9576247111918647,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m02_N_sin,kelvin,2,sin,N,2.5127931703993354,0.8943475509727172,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.379206624644846,0.9856056521496472,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.692863043293875,0.4794259592511608,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m03_B_cos,kelvin,3,cos,B,9.544248201706804,0.9015628909606346,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m03_N_sin,kelvin,3,sin,N,2.681872130953302,0.7633128995663627,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.251206140786225,0.6729986511351258,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m04_N_cos,kelvin,4,cos,N,3.033672770003872,0.8895388148319502,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m04_B_cos,kelvin,4,cos,B,7.643392227792995,0.719414567280528,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m04_N_sin,kelvin,4,sin,N,4.084275055354448,0.6089160755581414,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m04_B_sin,kelvin,4,sin,B,6.831261804774372,0.8580993559153134,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m05_N_cos,kelvin,5,cos,N,7.009564775515085,0.5776696168192919,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m05_B_cos,kelvin,5,cos,B,11.532688685398716,0.9182751074405993,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m05_N_sin,kelvin,5,sin,N,3.9935114538294156,0.9022781433065629,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m05_B_sin,kelvin,5,sin,B,7.523684157538865,0.6511330986497615,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m06_N_cos,kelvin,6,cos,N,4.527140349234549,0.8902534840233508,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m06_B_cos,kelvin,6,cos,B,7.919143843913149,0.869095136555206,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m06_N_sin,kelvin,6,sin,N,5.470642691587641,0.909937919093617,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.6_final,kelvin_m06_B_sin,kelvin,6,sin,B,9.25625208939892,0.8340843096297358,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m01_N_cos,kelvin,1,cos,N,3.5216209331414063,0.8839124677962833,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m01_B_cos,kelvin,1,cos,B,5.856276989998684,0.9285855749325851,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m01_N_sin,kelvin,1,sin,N,1.6078541118321998,0.9139551929614833,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m01_B_sin,kelvin,1,sin,B,3.8983605994205015,0.8855586556931418,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m02_N_cos,kelvin,2,cos,N,2.192993952356924,0.8103043643551315,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m02_B_cos,kelvin,2,cos,B,6.010109217017647,0.9478631618238593,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.7247388597646927,0.8900764041500449,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m02_B_sin,kelvin,2,sin,B,2.744647318381186,0.9345435771583545,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m03_N_cos,kelvin,3,cos,N,2.353668291796153,0.7374642987290237,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.749561037109879,0.8447124145449468,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m03_N_sin,kelvin,3,sin,N,6.179169635834996,0.7469119187538649,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m03_B_sin,kelvin,3,sin,B,7.036899723824753,0.6933987949074394,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m04_N_cos,kelvin,4,cos,N,5.038722346738901,0.582951955984889,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m04_B_cos,kelvin,4,cos,B,6.38187017063364,0.8467511276048851,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m04_N_sin,kelvin,4,sin,N,3.4883585088448785,0.8063236346870695,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m04_B_sin,kelvin,4,sin,B,7.915976863838195,0.5661766553124721,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.955196262756478,0.7602849586420589,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m05_B_cos,kelvin,5,cos,B,11.274349007328588,0.7164536922637359,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m05_N_sin,kelvin,5,sin,N,5.149725031006173,0.7279710729116389,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m05_B_sin,kelvin,5,sin,B,8.59360972291711,0.623930743517699,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m06_N_cos,kelvin,6,cos,N,6.1071294170855435,0.8833023444825983,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m06_B_cos,kelvin,6,cos,B,9.710363201655506,0.9453940350750868,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m06_N_sin,kelvin,6,sin,N,4.752927929380662,0.9069363896089985,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_7.2.8_final,kelvin_m06_B_sin,kelvin,6,sin,B,7.614742998907904,0.6734310385651497,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,10.303039344483532,0.9086283099626234,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,7.302856461064071,0.8515305266775302,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,4.0217638330429235,0.8361114561167788,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,3.214271825833509,0.8015863474911364,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,8.441059752760916,0.9122642389722534,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,7.734995550243186,0.9440285624813596,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,4.14357774621207,0.9590424240697543,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,6.071139587417753,0.7389426263510782,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,12.383209243195274,0.8656630794701663,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,6.340806003254085,0.8918950765433136,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,6.551372575914023,0.7690335400339235,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.033480016419778,0.7327045572549563,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,11.21304418176765,0.8144179656265121,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,8.145623317487507,0.7977813853089374,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,7.781860861459217,0.8555059410579479,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,9.02595366899281,0.48709417210082606,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,9.760155140783304,0.6919551424308865,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,10.012867471556854,0.975837285090895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,11.132524233143297,0.8814274815199098,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,8.895085866414002,0.8043507154202896,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,8.682116551398822,0.9734088188154493,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,9.22075748936105,0.9387796007685031,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,9.973713596486373,0.9450896091704053,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_8.2.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,7.957518944137388,0.9861282370387695,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m01_N_cos,kelvin,1,cos,N,6.70203542071291,0.9591721981041903,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m01_B_cos,kelvin,1,cos,B,6.822745623291624,0.8087607650560033,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m01_N_sin,kelvin,1,sin,N,5.123207432351433,0.7339878894100209,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m01_B_sin,kelvin,1,sin,B,2.4871932723439647,0.9309633880675611,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m02_N_cos,kelvin,2,cos,N,4.547562124218041,0.8887595717225883,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m02_B_cos,kelvin,2,cos,B,3.698475294768382,0.8451125812278577,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m02_N_sin,kelvin,2,sin,N,7.977699677546696,0.8930084173990679,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m02_B_sin,kelvin,2,sin,B,6.053532976490712,0.7196849510154473,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m03_N_cos,kelvin,3,cos,N,5.532830581973015,0.9475973181380212,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.874234991371241,0.6647734768014134,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m03_N_sin,kelvin,3,sin,N,8.14324746757108,0.5996237887781006,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m03_B_sin,kelvin,3,sin,B,4.235961564263938,0.8478485426893899,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m04_N_cos,kelvin,4,cos,N,9.098921663143985,0.861756994770957,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m04_B_cos,kelvin,4,cos,B,6.383878902059562,0.8105567331020713,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.46663731736874,0.7206551962498811,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m04_B_sin,kelvin,4,sin,B,4.8022988769788295,0.848220720422937,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m05_N_cos,kelvin,5,cos,N,8.739990743236671,0.8753601319063309,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m05_B_cos,kelvin,5,cos,B,7.074787993480356,0.8499082711237539,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m05_N_sin,kelvin,5,sin,N,9.854932568101741,0.7685417836335814,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m05_B_sin,kelvin,5,sin,B,8.095179967519002,0.7925143316071709,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m06_N_cos,kelvin,6,cos,N,7.398796955513168,0.8223445465682404,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m06_B_cos,kelvin,6,cos,B,6.140937285240654,0.8738598496777118,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m06_N_sin,kelvin,6,sin,N,11.078432741623622,0.9359066139558445,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.20_final,kelvin_m06_B_sin,kelvin,6,sin,B,8.128041707918484,0.8755734060819672,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m01_N_cos,kelvin,1,cos,N,6.4435028869333495,0.9489511028554337,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m01_B_cos,kelvin,1,cos,B,7.3639457346005175,0.732183113945623,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.811416926540981,0.6444828718987277,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.486327511238843,0.7165362761689089,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m02_N_cos,kelvin,2,cos,N,4.724812319477574,0.897317043682248,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m02_B_cos,kelvin,2,cos,B,3.882826072833963,0.8753539615616646,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m02_N_sin,kelvin,2,sin,N,4.181975927675244,0.8261670241376183,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.0320724184942005,0.9854388587928278,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m03_N_cos,kelvin,3,cos,N,5.955550099919452,0.8002610143009808,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.714601240670614,0.7360796879833267,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m03_N_sin,kelvin,3,sin,N,7.092980315324492,0.6193157237291371,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m03_B_sin,kelvin,3,sin,B,7.392384242293164,0.7011835581890905,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m04_N_cos,kelvin,4,cos,N,11.434383764158765,0.819422850911883,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m04_B_cos,kelvin,4,cos,B,3.9732743372352264,0.7872869764827506,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m04_N_sin,kelvin,4,sin,N,8.209573866546128,0.7203181469400763,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m04_B_sin,kelvin,4,sin,B,12.270909194647619,0.606965704636601,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m05_N_cos,kelvin,5,cos,N,12.328244048934238,0.90926079489418,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m05_B_cos,kelvin,5,cos,B,6.266499245971428,0.8364989762713039,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m05_N_sin,kelvin,5,sin,N,5.179974411980841,0.845515042544943,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m05_B_sin,kelvin,5,sin,B,5.501226598235704,0.7884351793104246,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m06_N_cos,kelvin,6,cos,N,9.403540004217898,0.9551082506347159,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m06_B_cos,kelvin,6,cos,B,5.591633219094132,0.9551410899625888,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m06_N_sin,kelvin,6,sin,N,8.177879910813013,0.9050270530128232,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_9.2.40_final,kelvin_m06_B_sin,kelvin,6,sin,B,7.419992807519497,0.8966929452280332,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m01_N_cos,kelvin,1,cos,N,4.55681800747509,0.9999853851928412,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m01_B_cos,kelvin,1,cos,B,4.628703108696058,0.9999440340470607,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m01_N_sin,kelvin,1,sin,N,4.587752355383659,0.9999768005766486,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m01_B_sin,kelvin,1,sin,B,4.6043492289386725,0.9999571845541967,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m02_N_cos,kelvin,2,cos,N,5.8698147304530455,0.8416690308403028,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m02_B_cos,kelvin,2,cos,B,5.865822396418949,0.8419771248803923,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m02_N_sin,kelvin,2,sin,N,6.979837223500735,0.7593285620337418,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m02_B_sin,kelvin,2,sin,B,7.078198698137317,0.7536915347720302,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m03_N_cos,kelvin,3,cos,N,5.50664380781098,0.9998991604895967,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.556814326411459,0.9998908514647262,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m03_N_sin,kelvin,3,sin,N,5.51232427772244,0.999929156130257,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
torus_2.11_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.549883043165319,0.9998788328078682,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
